,observer_cond,demonstrator_cond,teacher_id,trialnum,grid,tf,response,confidence,video_plays,correct,correct_confidence,incorrect_confidence,learner_id
4104,do,do,1xKGqkve,1,WSN,W,S,59,1,False,,59.0,gDtEQiyDOpwNvQi
4105,do,do,1xKGqkve,10,SNS,W,W,60,1,True,60.0,,gDtEQiyDOpwNvQi
4106,do,do,1xKGqkve,11,SWN,W,S,63,1,False,,63.0,gDtEQiyDOpwNvQi
4107,do,do,1xKGqkve,12,NSW,S,S,53,1,True,53.0,,gDtEQiyDOpwNvQi
4108,do,do,1xKGqkve,13,SNW,W,W,49,1,True,49.0,,gDtEQiyDOpwNvQi
4109,do,do,1xKGqkve,14,WSN,S,S,61,1,True,61.0,,gDtEQiyDOpwNvQi
4110,do,do,1xKGqkve,15,WNS,S,S,63,1,True,63.0,,gDtEQiyDOpwNvQi
4111,do,do,1xKGqkve,2,WNW,S,W,30,1,False,,30.0,gDtEQiyDOpwNvQi
4112,do,do,1xKGqkve,3,SWN,S,S,34,1,True,34.0,,gDtEQiyDOpwNvQi
4113,do,do,1xKGqkve,4,WNW,W,S,42,1,False,,42.0,gDtEQiyDOpwNvQi
4114,do,do,1xKGqkve,5,NWS,W,W,81,1,True,81.0,,gDtEQiyDOpwNvQi
4115,do,do,1xKGqkve,6,NWS,S,W,59,1,False,,59.0,gDtEQiyDOpwNvQi
4116,do,do,1xKGqkve,7,WNS,W,W,57,1,True,57.0,,gDtEQiyDOpwNvQi
4117,do,do,1xKGqkve,8,SNS,S,W,60,1,False,,60.0,gDtEQiyDOpwNvQi
4118,do,do,1xKGqkve,9,SNW,S,W,65,1,False,,65.0,gDtEQiyDOpwNvQi
4119,show,do,1xKGqkve,0,NSW,W,W,46,1,True,46.0,,UrsTVpOuWwsmAIu
4120,show,do,1xKGqkve,1,WSN,W,S,52,1,False,,52.0,UrsTVpOuWwsmAIu
4121,show,do,1xKGqkve,10,SNS,W,W,53,1,True,53.0,,UrsTVpOuWwsmAIu
4122,show,do,1xKGqkve,11,SWN,W,S,51,1,False,,51.0,UrsTVpOuWwsmAIu
4123,show,do,1xKGqkve,12,NSW,S,S,50,1,True,50.0,,UrsTVpOuWwsmAIu
4124,show,do,1xKGqkve,13,SNW,W,S,59,1,False,,59.0,UrsTVpOuWwsmAIu
4125,show,do,1xKGqkve,14,WSN,S,W,63,1,False,,63.0,UrsTVpOuWwsmAIu
4126,show,do,1xKGqkve,15,WNS,S,W,56,1,False,,56.0,UrsTVpOuWwsmAIu
4127,show,do,1xKGqkve,2,WNW,S,W,58,2,False,,58.0,UrsTVpOuWwsmAIu
4128,show,do,1xKGqkve,3,SWN,S,S,38,1,True,38.0,,UrsTVpOuWwsmAIu
4129,show,do,1xKGqkve,4,WNW,W,W,53,1,True,53.0,,UrsTVpOuWwsmAIu
4130,show,do,1xKGqkve,5,NWS,W,W,56,1,True,56.0,,UrsTVpOuWwsmAIu
4131,show,do,1xKGqkve,6,NWS,S,S,52,2,True,52.0,,UrsTVpOuWwsmAIu
4132,show,do,1xKGqkve,7,WNS,W,W,56,1,True,56.0,,UrsTVpOuWwsmAIu
4133,show,do,1xKGqkve,8,SNS,S,W,57,1,False,,57.0,UrsTVpOuWwsmAIu
4134,show,do,1xKGqkve,9,SNW,S,W,48,1,False,,48.0,UrsTVpOuWwsmAIu
4135,show,do,1xKGqkve,0,NSW,W,W,100,1,True,100.0,,cnRSrmucLSHMeGM
4136,show,do,1xKGqkve,1,WSN,W,S,100,1,False,,100.0,cnRSrmucLSHMeGM
4137,show,do,1xKGqkve,10,SNS,W,W,100,1,True,100.0,,cnRSrmucLSHMeGM
4138,show,do,1xKGqkve,11,SWN,W,S,56,2,False,,56.0,cnRSrmucLSHMeGM
4139,show,do,1xKGqkve,12,NSW,S,S,100,1,True,100.0,,cnRSrmucLSHMeGM
4140,show,do,1xKGqkve,13,SNW,W,S,73,1,False,,73.0,cnRSrmucLSHMeGM
4141,show,do,1xKGqkve,14,WSN,S,S,72,1,True,72.0,,cnRSrmucLSHMeGM
4142,show,do,1xKGqkve,15,WNS,S,S,59,1,True,59.0,,cnRSrmucLSHMeGM
4143,show,do,1xKGqkve,2,WNW,S,W,100,1,False,,100.0,cnRSrmucLSHMeGM
4144,show,do,1xKGqkve,3,SWN,S,S,100,1,True,100.0,,cnRSrmucLSHMeGM
4145,show,do,1xKGqkve,4,WNW,W,S,88,1,False,,88.0,cnRSrmucLSHMeGM
4146,show,do,1xKGqkve,5,NWS,W,W,76,1,True,76.0,,cnRSrmucLSHMeGM
4147,show,do,1xKGqkve,6,NWS,S,W,59,3,False,,59.0,cnRSrmucLSHMeGM
4148,show,do,1xKGqkve,7,WNS,W,W,100,1,True,100.0,,cnRSrmucLSHMeGM
4149,show,do,1xKGqkve,8,SNS,S,W,100,1,False,,100.0,cnRSrmucLSHMeGM
4150,show,do,1xKGqkve,9,SNW,S,S,100,1,True,100.0,,cnRSrmucLSHMeGM
4151,show,show,IPiUAipm,0,NWS,W,S,86,2,False,,86.0,DXhwJhhBqEEHGom
4152,show,show,IPiUAipm,1,SWN,S,S,63,2,True,63.0,,DXhwJhhBqEEHGom
4153,show,show,IPiUAipm,10,WNS,W,S,51,1,False,,51.0,DXhwJhhBqEEHGom
4154,show,show,IPiUAipm,11,NSW,S,S,79,1,True,79.0,,DXhwJhhBqEEHGom
4155,show,show,IPiUAipm,12,WNW,W,W,46,1,True,46.0,,DXhwJhhBqEEHGom
4156,show,show,IPiUAipm,13,WNS,S,S,64,1,True,64.0,,DXhwJhhBqEEHGom
4157,show,show,IPiUAipm,14,WSN,W,W,100,2,True,100.0,,DXhwJhhBqEEHGom
4158,show,show,IPiUAipm,15,WSN,S,S,89,1,True,89.0,,DXhwJhhBqEEHGom
4159,show,show,IPiUAipm,2,SNW,W,W,49,1,True,49.0,,DXhwJhhBqEEHGom
4160,show,show,IPiUAipm,3,NWS,S,W,100,1,False,,100.0,DXhwJhhBqEEHGom
4161,show,show,IPiUAipm,4,SNS,W,S,88,1,False,,88.0,DXhwJhhBqEEHGom
4162,show,show,IPiUAipm,5,SNS,S,W,82,1,False,,82.0,DXhwJhhBqEEHGom
4163,show,show,IPiUAipm,6,NSW,W,S,64,1,False,,64.0,DXhwJhhBqEEHGom
4164,show,show,IPiUAipm,7,SWN,W,W,100,1,True,100.0,,DXhwJhhBqEEHGom
4165,show,show,IPiUAipm,8,WNW,S,S,50,1,True,50.0,,DXhwJhhBqEEHGom
4166,show,show,IPiUAipm,9,SNW,S,S,54,1,True,54.0,,DXhwJhhBqEEHGom
4167,do,show,IPiUAipm,0,NWS,W,W,100,1,True,100.0,,LBdWBxmWmZwcmDB
4168,do,show,IPiUAipm,1,SWN,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4169,do,show,IPiUAipm,10,WNS,W,W,100,1,True,100.0,,LBdWBxmWmZwcmDB
4170,do,show,IPiUAipm,11,NSW,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4171,do,show,IPiUAipm,12,WNW,W,S,100,1,False,,100.0,LBdWBxmWmZwcmDB
4172,do,show,IPiUAipm,13,WNS,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4173,do,show,IPiUAipm,14,WSN,W,S,100,1,False,,100.0,LBdWBxmWmZwcmDB
4174,do,show,IPiUAipm,15,WSN,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4175,do,show,IPiUAipm,2,SNW,W,W,100,1,True,100.0,,LBdWBxmWmZwcmDB
4176,do,show,IPiUAipm,3,NWS,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4177,do,show,IPiUAipm,4,SNS,W,W,100,1,True,100.0,,LBdWBxmWmZwcmDB
4178,do,show,IPiUAipm,5,SNS,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4179,do,show,IPiUAipm,6,NSW,W,W,100,1,True,100.0,,LBdWBxmWmZwcmDB
4180,do,show,IPiUAipm,7,SWN,W,S,100,1,False,,100.0,LBdWBxmWmZwcmDB
4181,do,show,IPiUAipm,8,WNW,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4182,do,show,IPiUAipm,9,SNW,S,S,100,1,True,100.0,,LBdWBxmWmZwcmDB
4183,do,show,IPiUAipm,0,NWS,W,W,86,1,True,86.0,,yzpipPirEjPTfxC
4184,do,show,IPiUAipm,1,SWN,S,S,63,1,True,63.0,,yzpipPirEjPTfxC
4185,do,show,IPiUAipm,10,WNS,W,W,92,1,True,92.0,,yzpipPirEjPTfxC
4186,do,show,IPiUAipm,11,NSW,S,S,61,1,True,61.0,,yzpipPirEjPTfxC
4187,do,show,IPiUAipm,12,WNW,W,S,45,1,False,,45.0,yzpipPirEjPTfxC
4188,do,show,IPiUAipm,13,WNS,S,S,59,1,True,59.0,,yzpipPirEjPTfxC
4189,do,show,IPiUAipm,14,WSN,W,W,58,1,True,58.0,,yzpipPirEjPTfxC
4190,do,show,IPiUAipm,15,WSN,S,S,60,1,True,60.0,,yzpipPirEjPTfxC
4191,do,show,IPiUAipm,2,SNW,W,W,63,1,True,63.0,,yzpipPirEjPTfxC
4192,do,show,IPiUAipm,3,NWS,S,W,75,1,False,,75.0,yzpipPirEjPTfxC
4193,do,show,IPiUAipm,4,SNS,W,W,58,1,True,58.0,,yzpipPirEjPTfxC
4194,do,show,IPiUAipm,5,SNS,S,S,84,1,True,84.0,,yzpipPirEjPTfxC
4195,do,show,IPiUAipm,6,NSW,W,W,95,1,True,95.0,,yzpipPirEjPTfxC
4196,do,show,IPiUAipm,7,SWN,W,W,64,1,True,64.0,,yzpipPirEjPTfxC
4197,do,show,IPiUAipm,8,WNW,S,S,62,1,True,62.0,,yzpipPirEjPTfxC
4198,do,show,IPiUAipm,9,SNW,S,S,60,1,True,60.0,,yzpipPirEjPTfxC
4199,show,show,IPiUAipm,0,NWS,W,W,98,1,True,98.0,,SROczSJeFVOXSTs
4200,show,show,IPiUAipm,1,SWN,S,S,57,3,True,57.0,,SROczSJeFVOXSTs
4201,show,show,IPiUAipm,10,WNS,W,W,81,1,True,81.0,,SROczSJeFVOXSTs
4202,show,show,IPiUAipm,11,NSW,S,S,60,1,True,60.0,,SROczSJeFVOXSTs
4203,show,show,IPiUAipm,12,WNW,W,W,61,3,True,61.0,,SROczSJeFVOXSTs
4204,show,show,IPiUAipm,13,WNS,S,S,57,1,True,57.0,,SROczSJeFVOXSTs
4205,show,show,IPiUAipm,14,WSN,W,W,65,3,True,65.0,,SROczSJeFVOXSTs
4206,show,show,IPiUAipm,15,WSN,S,S,55,1,True,55.0,,SROczSJeFVOXSTs
4207,show,show,IPiUAipm,2,SNW,W,W,56,1,True,56.0,,SROczSJeFVOXSTs
4208,show,show,IPiUAipm,3,NWS,S,W,60,4,False,,60.0,SROczSJeFVOXSTs
4209,show,show,IPiUAipm,4,SNS,W,W,82,2,True,82.0,,SROczSJeFVOXSTs
4210,show,show,IPiUAipm,5,SNS,S,S,77,2,True,77.0,,SROczSJeFVOXSTs
4211,show,show,IPiUAipm,6,NSW,W,W,79,1,True,79.0,,SROczSJeFVOXSTs
4212,show,show,IPiUAipm,7,SWN,W,S,57,2,False,,57.0,SROczSJeFVOXSTs
4213,show,show,IPiUAipm,8,WNW,S,W,55,3,False,,55.0,SROczSJeFVOXSTs
4214,show,show,IPiUAipm,9,SNW,S,S,56,1,True,56.0,,SROczSJeFVOXSTs
4215,do,show,aPLIvKR4,0,NSW,W,W,80,2,True,80.0,,FlWwwGuDdlCCpkm
4216,do,show,aPLIvKR4,1,WSN,W,W,99,1,True,99.0,,FlWwwGuDdlCCpkm
4217,do,show,aPLIvKR4,10,SNS,W,W,94,1,True,94.0,,FlWwwGuDdlCCpkm
4218,do,show,aPLIvKR4,11,SWN,W,W,99,1,True,99.0,,FlWwwGuDdlCCpkm
4219,do,show,aPLIvKR4,12,NSW,S,W,77,1,False,,77.0,FlWwwGuDdlCCpkm
4220,do,show,aPLIvKR4,13,SNW,W,W,83,1,True,83.0,,FlWwwGuDdlCCpkm
4221,do,show,aPLIvKR4,14,WSN,S,S,72,1,True,72.0,,FlWwwGuDdlCCpkm
4222,do,show,aPLIvKR4,15,WNS,S,S,72,1,True,72.0,,FlWwwGuDdlCCpkm
4223,do,show,aPLIvKR4,2,WNW,S,S,97,1,True,97.0,,FlWwwGuDdlCCpkm
4224,do,show,aPLIvKR4,3,SWN,S,S,100,1,True,100.0,,FlWwwGuDdlCCpkm
4225,do,show,aPLIvKR4,4,WNW,W,W,99,1,True,99.0,,FlWwwGuDdlCCpkm
4226,do,show,aPLIvKR4,5,NWS,W,W,74,1,True,74.0,,FlWwwGuDdlCCpkm
4227,do,show,aPLIvKR4,6,NWS,S,W,55,1,False,,55.0,FlWwwGuDdlCCpkm
4228,do,show,aPLIvKR4,7,WNS,W,W,97,1,True,97.0,,FlWwwGuDdlCCpkm
4229,do,show,aPLIvKR4,8,SNS,S,S,86,1,True,86.0,,FlWwwGuDdlCCpkm
4230,do,show,aPLIvKR4,9,SNW,S,S,70,1,True,70.0,,FlWwwGuDdlCCpkm
4231,show,show,aPLIvKR4,0,NSW,W,W,99,2,True,99.0,,aWLQnpYHALwKUfj
4232,show,show,aPLIvKR4,1,WSN,W,W,100,1,True,100.0,,aWLQnpYHALwKUfj
4233,show,show,aPLIvKR4,10,SNS,W,W,100,1,True,100.0,,aWLQnpYHALwKUfj
4234,show,show,aPLIvKR4,11,SWN,W,W,75,1,True,75.0,,aWLQnpYHALwKUfj
4235,show,show,aPLIvKR4,12,NSW,S,S,90,1,True,90.0,,aWLQnpYHALwKUfj
4236,show,show,aPLIvKR4,13,SNW,W,W,99,1,True,99.0,,aWLQnpYHALwKUfj
4237,show,show,aPLIvKR4,14,WSN,S,S,88,1,True,88.0,,aWLQnpYHALwKUfj
4238,show,show,aPLIvKR4,15,WNS,S,S,49,2,True,49.0,,aWLQnpYHALwKUfj
4239,show,show,aPLIvKR4,2,WNW,S,S,98,1,True,98.0,,aWLQnpYHALwKUfj
4240,show,show,aPLIvKR4,3,SWN,S,S,79,1,True,79.0,,aWLQnpYHALwKUfj
4241,show,show,aPLIvKR4,4,WNW,W,W,100,1,True,100.0,,aWLQnpYHALwKUfj
4242,show,show,aPLIvKR4,5,NWS,W,W,73,1,True,73.0,,aWLQnpYHALwKUfj
4243,show,show,aPLIvKR4,6,NWS,S,W,50,2,False,,50.0,aWLQnpYHALwKUfj
4244,show,show,aPLIvKR4,7,WNS,W,W,96,1,True,96.0,,aWLQnpYHALwKUfj
4245,show,show,aPLIvKR4,8,SNS,S,S,95,1,True,95.0,,aWLQnpYHALwKUfj
4246,show,show,aPLIvKR4,9,SNW,S,S,97,1,True,97.0,,aWLQnpYHALwKUfj
4247,do,show,aPLIvKR4,0,NSW,W,W,81,1,True,81.0,,UJmqmHaUuatdVws
4248,do,show,aPLIvKR4,1,WSN,W,W,92,2,True,92.0,,UJmqmHaUuatdVws
4249,do,show,aPLIvKR4,10,SNS,W,W,38,1,True,38.0,,UJmqmHaUuatdVws
4250,do,show,aPLIvKR4,11,SWN,W,W,56,3,True,56.0,,UJmqmHaUuatdVws
4251,do,show,aPLIvKR4,12,NSW,S,S,70,2,True,70.0,,UJmqmHaUuatdVws
4252,do,show,aPLIvKR4,13,SNW,W,W,72,2,True,72.0,,UJmqmHaUuatdVws
4253,do,show,aPLIvKR4,14,WSN,S,S,52,3,True,52.0,,UJmqmHaUuatdVws
4254,do,show,aPLIvKR4,15,WNS,S,S,44,1,True,44.0,,UJmqmHaUuatdVws
4255,do,show,aPLIvKR4,2,WNW,S,S,65,2,True,65.0,,UJmqmHaUuatdVws
4256,do,show,aPLIvKR4,3,SWN,S,S,81,1,True,81.0,,UJmqmHaUuatdVws
4257,do,show,aPLIvKR4,4,WNW,W,W,77,1,True,77.0,,UJmqmHaUuatdVws
4258,do,show,aPLIvKR4,5,NWS,W,W,69,1,True,69.0,,UJmqmHaUuatdVws
4259,do,show,aPLIvKR4,6,NWS,S,W,59,1,False,,59.0,UJmqmHaUuatdVws
4260,do,show,aPLIvKR4,7,WNS,W,W,62,1,True,62.0,,UJmqmHaUuatdVws
4261,do,show,aPLIvKR4,8,SNS,S,S,43,1,True,43.0,,UJmqmHaUuatdVws
4262,do,show,aPLIvKR4,9,SNW,S,S,35,1,True,35.0,,UJmqmHaUuatdVws
4263,show,show,aPLIvKR4,0,NSW,W,S,58,1,False,,58.0,ARHfXZOrnWMXqEZ
4264,show,show,aPLIvKR4,1,WSN,W,W,100,1,True,100.0,,ARHfXZOrnWMXqEZ
4265,show,show,aPLIvKR4,10,SNS,W,W,37,1,True,37.0,,ARHfXZOrnWMXqEZ
4266,show,show,aPLIvKR4,11,SWN,W,S,69,1,False,,69.0,ARHfXZOrnWMXqEZ
4267,show,show,aPLIvKR4,12,NSW,S,S,44,1,True,44.0,,ARHfXZOrnWMXqEZ
4268,show,show,aPLIvKR4,13,SNW,W,W,68,2,True,68.0,,ARHfXZOrnWMXqEZ
4269,show,show,aPLIvKR4,14,WSN,S,S,79,1,True,79.0,,ARHfXZOrnWMXqEZ
4270,show,show,aPLIvKR4,15,WNS,S,S,82,1,True,82.0,,ARHfXZOrnWMXqEZ
4271,show,show,aPLIvKR4,2,WNW,S,S,80,1,True,80.0,,ARHfXZOrnWMXqEZ
4272,show,show,aPLIvKR4,3,SWN,S,S,91,1,True,91.0,,ARHfXZOrnWMXqEZ
4273,show,show,aPLIvKR4,4,WNW,W,S,90,1,False,,90.0,ARHfXZOrnWMXqEZ
4274,show,show,aPLIvKR4,5,NWS,W,W,65,1,True,65.0,,ARHfXZOrnWMXqEZ
4275,show,show,aPLIvKR4,6,NWS,S,W,80,1,False,,80.0,ARHfXZOrnWMXqEZ
4276,show,show,aPLIvKR4,7,WNS,W,W,70,2,True,70.0,,ARHfXZOrnWMXqEZ
4277,show,show,aPLIvKR4,8,SNS,S,S,82,1,True,82.0,,ARHfXZOrnWMXqEZ
4278,show,show,aPLIvKR4,9,SNW,S,S,70,1,True,70.0,,ARHfXZOrnWMXqEZ
4279,do,do,5lVzbFJt,0,NSW,W,W,100,1,True,100.0,,BZLdDgdemaEWUcZ
4280,do,do,5lVzbFJt,1,WSN,W,S,100,1,False,,100.0,BZLdDgdemaEWUcZ
4281,do,do,5lVzbFJt,10,SNS,W,W,56,1,True,56.0,,BZLdDgdemaEWUcZ
4282,do,do,5lVzbFJt,11,SWN,W,S,21,1,False,,21.0,BZLdDgdemaEWUcZ
4283,do,do,5lVzbFJt,12,NSW,S,S,67,1,True,67.0,,BZLdDgdemaEWUcZ
4284,do,do,5lVzbFJt,13,SNW,W,W,65,1,True,65.0,,BZLdDgdemaEWUcZ
4285,do,do,5lVzbFJt,14,WSN,S,S,59,1,True,59.0,,BZLdDgdemaEWUcZ
4286,do,do,5lVzbFJt,15,WNS,S,S,61,1,True,61.0,,BZLdDgdemaEWUcZ
4287,do,do,5lVzbFJt,2,WNW,S,W,62,1,False,,62.0,BZLdDgdemaEWUcZ
4288,do,do,5lVzbFJt,3,SWN,S,S,89,1,True,89.0,,BZLdDgdemaEWUcZ
4289,do,do,5lVzbFJt,4,WNW,W,S,79,2,False,,79.0,BZLdDgdemaEWUcZ
4290,do,do,5lVzbFJt,5,NWS,W,W,74,1,True,74.0,,BZLdDgdemaEWUcZ
4291,do,do,5lVzbFJt,6,NWS,S,W,57,1,False,,57.0,BZLdDgdemaEWUcZ
4292,do,do,5lVzbFJt,7,WNS,W,W,62,1,True,62.0,,BZLdDgdemaEWUcZ
4293,do,do,5lVzbFJt,8,SNS,S,W,61,1,False,,61.0,BZLdDgdemaEWUcZ
4294,do,do,5lVzbFJt,9,SNW,S,S,68,1,True,68.0,,BZLdDgdemaEWUcZ
4295,show,do,5lVzbFJt,0,NSW,W,W,26,1,True,26.0,,bWALAIixXmgpjqu
4296,show,do,5lVzbFJt,1,WSN,W,S,11,1,False,,11.0,bWALAIixXmgpjqu
4297,show,do,5lVzbFJt,10,SNS,W,W,17,1,True,17.0,,bWALAIixXmgpjqu
4298,show,do,5lVzbFJt,11,SWN,W,W,46,2,True,46.0,,bWALAIixXmgpjqu
4299,show,do,5lVzbFJt,12,NSW,S,S,35,1,True,35.0,,bWALAIixXmgpjqu
4300,show,do,5lVzbFJt,13,SNW,W,W,24,1,True,24.0,,bWALAIixXmgpjqu
4301,show,do,5lVzbFJt,14,WSN,S,S,16,1,True,16.0,,bWALAIixXmgpjqu
4302,show,do,5lVzbFJt,15,WNS,S,S,21,1,True,21.0,,bWALAIixXmgpjqu
4303,show,do,5lVzbFJt,2,WNW,S,W,15,1,False,,15.0,bWALAIixXmgpjqu
4304,show,do,5lVzbFJt,3,SWN,S,S,20,1,True,20.0,,bWALAIixXmgpjqu
4305,show,do,5lVzbFJt,4,WNW,W,S,9,1,False,,9.0,bWALAIixXmgpjqu
4306,show,do,5lVzbFJt,5,NWS,W,W,5,1,True,5.0,,bWALAIixXmgpjqu
4307,show,do,5lVzbFJt,6,NWS,S,W,9,1,False,,9.0,bWALAIixXmgpjqu
4308,show,do,5lVzbFJt,7,WNS,W,W,23,1,True,23.0,,bWALAIixXmgpjqu
4309,show,do,5lVzbFJt,8,SNS,S,W,16,1,False,,16.0,bWALAIixXmgpjqu
4310,show,do,5lVzbFJt,9,SNW,S,S,22,2,True,22.0,,bWALAIixXmgpjqu
4311,do,do,5lVzbFJt,0,NSW,W,W,72,1,True,72.0,,NtmlfFcGhdGVnUd
4312,do,do,5lVzbFJt,1,WSN,W,S,55,1,False,,55.0,NtmlfFcGhdGVnUd
4313,do,do,5lVzbFJt,10,SNS,W,W,42,1,True,42.0,,NtmlfFcGhdGVnUd
4314,do,do,5lVzbFJt,11,SWN,W,W,29,1,True,29.0,,NtmlfFcGhdGVnUd
4315,do,do,5lVzbFJt,12,NSW,S,S,65,1,True,65.0,,NtmlfFcGhdGVnUd
4316,do,do,5lVzbFJt,13,SNW,W,W,61,1,True,61.0,,NtmlfFcGhdGVnUd
4317,do,do,5lVzbFJt,14,WSN,S,S,83,1,True,83.0,,NtmlfFcGhdGVnUd
4318,do,do,5lVzbFJt,15,WNS,S,S,69,1,True,69.0,,NtmlfFcGhdGVnUd
4319,do,do,5lVzbFJt,2,WNW,S,W,27,1,False,,27.0,NtmlfFcGhdGVnUd
4320,do,do,5lVzbFJt,3,SWN,S,S,44,1,True,44.0,,NtmlfFcGhdGVnUd
4321,do,do,5lVzbFJt,4,WNW,W,S,67,1,False,,67.0,NtmlfFcGhdGVnUd
4322,do,do,5lVzbFJt,5,NWS,W,W,69,2,True,69.0,,NtmlfFcGhdGVnUd
4323,do,do,5lVzbFJt,6,NWS,S,W,92,1,False,,92.0,NtmlfFcGhdGVnUd
4324,do,do,5lVzbFJt,7,WNS,W,W,42,1,True,42.0,,NtmlfFcGhdGVnUd
4325,do,do,5lVzbFJt,8,SNS,S,W,59,1,False,,59.0,NtmlfFcGhdGVnUd
4326,do,do,5lVzbFJt,9,SNW,S,S,73,1,True,73.0,,NtmlfFcGhdGVnUd
4327,show,do,5lVzbFJt,0,NSW,W,W,97,2,True,97.0,,aioOIJixcPeXCUl
4328,show,do,5lVzbFJt,1,WSN,W,S,100,1,False,,100.0,aioOIJixcPeXCUl
4329,show,do,5lVzbFJt,10,SNS,W,W,55,1,True,55.0,,aioOIJixcPeXCUl
4330,show,do,5lVzbFJt,11,SWN,W,S,92,1,False,,92.0,aioOIJixcPeXCUl
4331,show,do,5lVzbFJt,12,NSW,S,S,91,2,True,91.0,,aioOIJixcPeXCUl
4332,show,do,5lVzbFJt,13,SNW,W,W,72,1,True,72.0,,aioOIJixcPeXCUl
4333,show,do,5lVzbFJt,14,WSN,S,S,68,3,True,68.0,,aioOIJixcPeXCUl
4334,show,do,5lVzbFJt,15,WNS,S,S,75,2,True,75.0,,aioOIJixcPeXCUl
4335,show,do,5lVzbFJt,2,WNW,S,W,100,1,False,,100.0,aioOIJixcPeXCUl
4336,show,do,5lVzbFJt,3,SWN,S,S,100,2,True,100.0,,aioOIJixcPeXCUl
4337,show,do,5lVzbFJt,4,WNW,W,S,100,2,False,,100.0,aioOIJixcPeXCUl
4338,show,do,5lVzbFJt,5,NWS,W,W,80,2,True,80.0,,aioOIJixcPeXCUl
4339,show,do,5lVzbFJt,6,NWS,S,W,67,1,False,,67.0,aioOIJixcPeXCUl
4340,show,do,5lVzbFJt,7,WNS,W,W,34,1,True,34.0,,aioOIJixcPeXCUl
4341,show,do,5lVzbFJt,8,SNS,S,W,63,1,False,,63.0,aioOIJixcPeXCUl
4342,show,do,5lVzbFJt,9,SNW,S,S,80,1,True,80.0,,aioOIJixcPeXCUl
4343,do,do,fWLb7Hlk,0,NSW,W,W,14,2,True,14.0,,nZDQjcqupyKSWwI
4344,do,do,fWLb7Hlk,1,WSN,W,S,63,1,False,,63.0,nZDQjcqupyKSWwI
4345,do,do,fWLb7Hlk,10,SNS,W,W,82,1,True,82.0,,nZDQjcqupyKSWwI
4346,do,do,fWLb7Hlk,11,SWN,W,S,82,1,False,,82.0,nZDQjcqupyKSWwI
4347,do,do,fWLb7Hlk,12,NSW,S,S,84,1,True,84.0,,nZDQjcqupyKSWwI
4348,do,do,fWLb7Hlk,13,SNW,W,W,72,1,True,72.0,,nZDQjcqupyKSWwI
4349,do,do,fWLb7Hlk,14,WSN,S,S,85,1,True,85.0,,nZDQjcqupyKSWwI
4350,do,do,fWLb7Hlk,15,WNS,S,S,84,1,True,84.0,,nZDQjcqupyKSWwI
4351,do,do,fWLb7Hlk,2,WNW,S,W,60,1,False,,60.0,nZDQjcqupyKSWwI
4352,do,do,fWLb7Hlk,3,SWN,S,S,87,1,True,87.0,,nZDQjcqupyKSWwI
4353,do,do,fWLb7Hlk,4,WNW,W,S,80,1,False,,80.0,nZDQjcqupyKSWwI
4354,do,do,fWLb7Hlk,5,NWS,W,W,60,1,True,60.0,,nZDQjcqupyKSWwI
4355,do,do,fWLb7Hlk,6,NWS,S,W,88,1,False,,88.0,nZDQjcqupyKSWwI
4356,do,do,fWLb7Hlk,7,WNS,W,W,75,1,True,75.0,,nZDQjcqupyKSWwI
4357,do,do,fWLb7Hlk,8,SNS,S,W,76,1,False,,76.0,nZDQjcqupyKSWwI
4358,do,do,fWLb7Hlk,9,SNW,S,S,88,1,True,88.0,,nZDQjcqupyKSWwI
4359,do,do,fWLb7Hlk,0,NSW,W,W,20,1,True,20.0,,atfBfBqggRsVyhW
4360,do,do,fWLb7Hlk,1,WSN,W,S,69,1,False,,69.0,atfBfBqggRsVyhW
4361,do,do,fWLb7Hlk,10,SNS,W,W,57,1,True,57.0,,atfBfBqggRsVyhW
4362,do,do,fWLb7Hlk,11,SWN,W,W,48,1,True,48.0,,atfBfBqggRsVyhW
4363,do,do,fWLb7Hlk,12,NSW,S,S,55,1,True,55.0,,atfBfBqggRsVyhW
4364,do,do,fWLb7Hlk,13,SNW,W,S,50,1,False,,50.0,atfBfBqggRsVyhW
4365,do,do,fWLb7Hlk,14,WSN,S,S,56,1,True,56.0,,atfBfBqggRsVyhW
4366,do,do,fWLb7Hlk,15,WNS,S,S,60,1,True,60.0,,atfBfBqggRsVyhW
4367,do,do,fWLb7Hlk,2,WNW,S,W,47,1,False,,47.0,atfBfBqggRsVyhW
4368,do,do,fWLb7Hlk,3,SWN,S,S,54,1,True,54.0,,atfBfBqggRsVyhW
4369,do,do,fWLb7Hlk,4,WNW,W,S,60,1,False,,60.0,atfBfBqggRsVyhW
4370,do,do,fWLb7Hlk,5,NWS,W,S,51,1,False,,51.0,atfBfBqggRsVyhW
4371,do,do,fWLb7Hlk,6,NWS,S,W,49,1,False,,49.0,atfBfBqggRsVyhW
